397,15840,0
398,14643,0
400,13630,0
402,5487,0
403,14918,0
404,16274,0
405,17911,0
406,14232,0
407,20791,0
408,20032,0
409,1519,0
409,4420,0
409,7106,0
410,2384,0
411,2641,0
413,15078,0
422,20213,0
425,2639,0
425,7745,0
425,11032,0
426,1858,0
429,4169,0
435,3912,0
436,12063,0
436,18994,0
438,6351,0
439,21947,0
441,5435,0
442,17671,0
446,4115,0
448,3700,0
453,2038,0
453,15082,0
455,3697,0
455,5749,0
456,19679,0
459,16362,0
460,5224,0
460,12157,0
460,14826,0
464,6173,0
467,20790,0
468,6032,0
470,4334,0
476,6204,0
478,10310,0
478,15569,0
478,17790,0
479,6848,0
480,552,0
480,9848,0
480,17903,0
481,3448,0
482,14612,0
484,10173,0
489,4671,0
492,1729,0
495,7769,0
497,13060,0
501,11218,0
507,15412,0
507,20522,0
507,21661,0
508,16253,0
509,16863,0
512,12122,0
513,1212,0
516,4025,0
518,2477,0
523,16053,0
529,18660,0
532,14313,0
532,17452,0
532,18272,0
536,6344,0
536,12293,0
539,16266,0
539,16771,0
539,18469,0
540,9943,0
541,14112,0
542,8368,0
542,14432,0
542,17849,0
545,20343,0
545,22377,0
546,914,0
547,6046,0
548,1248,0
548,21555,0
551,10245,0
552,9848,0
552,17903,0
556,19997,0
558,3520,0
562,10334,0
564,10032,0
565,20946,0
566,850,0
566,6894,0
566,9865,0
567,4113,0
569,20036,0
575,6504,0
576,3792,0
576,3941,0
576,22045,0
577,1342,0
586,1471,0
588,7605,0
588,12058,0
588,13481,0
589,18774,0
592,22561,0
593,2280,0
597,9212,0
597,9409,0
597,12648,0
599,3122,0
601,9104,0
604,8329,0
604,9532,0
604,20043,0
605,19843,0
607,19739,0
608,4393,0
608,5664,0
608,9881,0
611,18755,0
614,15866,0
616,10547,0
616,15871,0
626,12936,0
627,7060,0
627,12952,0
627,21896,0
629,6335,0
629,9919,0
629,10210,0
634,13724,0
635,11112,0
637,10213,0
639,11076,0
639,16757,0
641,18089,0
642,18477,0
643,13850,0
648,6030,0
651,2970,0
651,5128,0
651,5209,0
656,14591,0
656,21268,0
657,10740,0
659,16849,0
661,15318,0
670,3998,0
672,1518,0
674,10388,0
676,5357,0
679,3681,0
683,7264,0
685,6044,0
685,9287,0
685,15473,0
687,6368,0
688,19666,0
689,18203,0
691,6797,0
692,782,0
695,12454,0
699,18279,0
702,16478,0
704,5378,0
704,10893,0
704,18942,0
708,14641,0
711,18319,0
713,3758,0
714,2602,0
714,13456,0
714,20597,0
716,8701,0
723,19493,0
728,6658,0
728,18727,0
728,21358,0
729,2950,0
729,20307,0
729,21723,0
735,8258,0
738,17057,0
740,1621,0
740,9510,0
740,17655,0
741,18002,0
742,7262,0
742,13869,0
742,21848,0
743,1763,0
743,6882,0
743,20484,0
744,1757,0
745,2993,0
745,13092,0
747,4568,0
750,9891,0
752,3284,0
753,5843,0
757,11585,0
760,17528,0
761,19037,0
763,3569,0
766,12350,0
766,20672,0
767,7911,0
767,13309,0
769,4229,0
771,2729,0
774,17370,0
775,3827,0
776,20528,0
777,8606,0
777,13026,0
777,17368,0
778,3028,0
780,5180,0
784,19681,0
785,21959,0
787,21671,0
788,9953,0
790,19091,0
793,19527,0
797,10809,0
797,19448,0
798,3977,0
798,8016,0
798,17347,0
800,4707,0
800,14997,0
800,17832,0
802,2070,0
802,9660,0
802,22193,0
804,1457,0
814,8388,0
815,8838,0
815,14702,0
815,20558,0
821,16043,0
823,13343,0
824,2046,0
824,11539,0
827,8247,0
828,17784,0
833,4102,0
834,12013,0
835,1592,0
835,10898,0
835,11815,0
838,11170,0
839,14947,0
842,2471,0
843,18732,0
845,15256,0
850,6894,0
850,9865,0
851,4263,0
851,17329,0
854,11670,0
854,18568,0
858,9030,0
858,10730,0
858,15914,0
859,13570,0
861,13652,0
865,8858,0
867,7849,0
868,3250,0
869,12571,0
873,1240,0
874,3482,0
874,19977,0
874,20834,0
875,4876,0
875,8891,0
875,11416,0
882,16793,0
884,10772,0
885,21444,0
888,1235,0
889,21747,0
890,7232,0
893,7254,0
894,9157,0
895,6709,0
895,18876,0
895,20059,0
898,21618,0
899,4558,0
900,6825,0
906,10425,0
911,9530,0
912,2658,0
912,3173,0
912,12786,0
916,7703,0
917,5242,0
917,16814,0
922,11423,0
927,2354,0
927,12008,0
927,19922,0
931,11840,0
931,15429,0
931,16187,0
932,8968,0
934,6152,0
935,4755,0
935,13240,0
935,20408,0
938,16868,0
939,16495,0
944,4370,0
944,11516,0
944,12643,0
945,6529,0
951,18412,0
953,17242,0
958,10826,0
960,14126,0
961,4178,0
962,9637,0
963,2316,0
963,11053,0
963,11601,0
970,2944,0
971,12040,0
972,6447,0
973,12520,0
973,19632,0
973,20588,0
977,16612,0
978,13167,0
979,16040,0
982,16628,0
983,17632,0
983,20350,0
983,22184,0
987,7596,0
987,11966,0
987,12701,0
989,1204,0
989,10915,0
989,11462,0
993,10795,0
994,4841,0
994,5221,0
995,3755,0
995,11503,0
995,21816,0
999,10185,0
1000,11004,0
1004,7272,0
1005,6790,0
1008,15630,0
1010,8670,0
1011,17085,0
1011,17467,0
1011,20458,0
1013,4095,0
1015,22077,0
1022,12946,0
1023,21772,0
1025,15404,0
1026,13416,0
1030,4310,0
1034,11495,0
1034,16382,0
1034,20622,0
1036,5629,0
1039,13082,0
1039,17247,0
1039,21302,0
1043,1092,0
1043,2527,0
1043,22229,0
1049,8056,0
1051,2279,0
1051,3862,0
1056,12886,0
1057,4724,0
1060,6318,0
1062,7591,0
1062,9425,0
1062,15016,0
1065,8679,0
1065,12010,0
1065,20105,0
1067,5273,0
1067,13308,0
1067,13964,0
1068,2044,0
1074,8067,0
1075,13314,0
1076,3193,0
1078,2439,0
1079,19535,0
1082,19708,0
1083,11242,0
1085,22676,0
1089,2013,0
1092,2527,0
1092,22229,0
1095,5980,0
1095,14024,0
1095,20684,0
1097,11703,0
1100,15231,0
1101,3910,0
1101,3950,0
1101,7227,0
1102,9860,0
1103,8431,0
1103,9318,0
1103,10062,0
1104,13683,0
1104,19857,0
1104,21989,0
1105,6327,0
1106,12486,0
1106,20181,0
1106,21001,0
1108,2528,0
1108,4197,0
1108,17383,0
1109,2183,0
1110,4835,0
1112,10431,0
1113,15617,0
1116,16258,0
1117,11515,0
1123,1516,0
1123,6179,0
1123,15888,0
1126,4469,0
1127,17585,0
1128,18582,0
1135,3255,0
1135,4959,0
1135,22586,0
1137,8385,0
1139,15548,0
1153,3398,0
1155,11684,0
1157,10214,0
1158,4886,0
1159,1482,0
1160,3194,0
1160,17759,0
1160,22446,0
1162,22113,0
1165,17562,0
1167,14482,0
1168,2213,0
1168,13463,0
1168,20075,0
1171,20339,0
1175,1601,0
1175,6732,0
1175,16519,0
1179,16623,0
1180,3521,0
1184,2322,0
1185,6828,0
1185,12679,0
1185,22286,0
1188,14537,0
1189,15940,0
1190,10270,0
1190,12968,0
1190,20224,0
1192,21458,0
1193,5190,0
1194,10385,0
1197,10327,0
1202,5923,0
1202,7787,0
1202,14530,0
1203,1253,0
1204,10915,0
1204,11462,0
1207,14402,0
1208,6872,0
1210,1306,0
1210,13011,0
1216,18457,0
1217,20882,0
1221,4018,0
1221,5691,0
1221,13235,0
1224,2772,0
1224,5470,0
1224,7463,0
1225,11380,0
1227,4429,0
1228,11574,0
1232,20159,0
1237,21585,0
1241,4702,0
1242,11652,0
1242,20282,0
1243,10749,0
1246,8266,0
1248,21555,0
1254,14648,0
1255,2820,0
1255,5175,0
1255,5344,0
1256,6242,0
1260,5964,0
1260,7275,0
1260,13257,0
1265,16355,0
1266,11313,0
1268,6235,0
1269,1878,0
1271,8513,0
1271,11441,0
1271,21537,0
1273,20049,0
1275,21684,0
1277,1338,0
1277,9704,0
1277,22030,0
1279,7772,0
1285,13063,0
1287,1938,0
1289,14381,0
1290,22002,0
1291,14330,0
1295,7664,0
1299,9679,0
1302,20736,0
1303,14568,0
1305,4553,0
1306,13011,0
1308,3150,0
1308,13682,0
1308,21645,0
1310,22551,0
1311,17522,0
1318,6837,0
1319,1433,0
1323,11287,0
1323,15196,0
1329,5007,0
1333,3151,0
1333,15281,0
1334,3277,0
1334,4710,0
1334,18057,0
1336,9061,0
1338,9704,0
1338,22030,0
1339,7879,0
1340,7631,0
1341,9394,0
1343,5442,0
1344,15880,0
1345,8523,0
1346,16801,0
1346,19880,0
1346,21765,0
1347,8913,0
1349,21746,0
1351,2655,0
1351,4725,0
1351,18716,0
1356,8827,0
1356,10181,0
1356,19778,0
1360,9604,0
1363,16812,0
1364,8964,0
1365,19549,0
1366,17444,0
1373,7397,0
1375,22507,0
1376,1641,0
1376,16025,0
1377,15615,0
1380,6704,0
1380,8942,0
1380,18122,0
1382,12636,0
1385,21254,0
1393,12722,0
1393,15511,0
1394,2235,0
1396,18260,0
1399,13312,0
1400,13719,0
1400,15107,0
1400,18077,0
1401,7341,0
1401,9400,0
1401,10854,0
1403,2436,0
1403,3414,0
1404,1833,0
1405,17881,0
1406,10835,0
1410,6063,0
1410,12328,0
1410,13645,0
1412,1634,0
1413,10362,0
1415,6885,0
1415,7480,0
1415,9791,0
1418,15666,0
1418,15856,0
1418,22488,0
1419,13379,0
1420,17543,0
1422,20439,0
1424,4935,0
1428,8190,0
1434,15358,0
1441,5079,0
1441,6818,0
1441,12121,0
1442,4537,0
1447,10252,0
1448,13765,0
1448,16767,0
1449,20107,0
1452,15688,0
1453,13860,0
1456,12413,0
1458,5208,0
1461,4909,0
1462,7971,0
1463,7415,0
1464,8362,0
1468,1987,0
1470,10400,0
1474,11106,0
1477,2287,0
1483,3135,0
1484,5887,0
1484,11807,0
1484,16170,0
1485,18424,0
1486,9017,0
1487,6534,0
1487,11225,0
1487,12240,0
1488,20665,0
1492,4304,0
1495,6945,0
1500,12184,0
1502,5144,0
1503,2081,0
1503,5169,0
1503,11342,0
1508,21030,0
1511,5121,0
1514,4324,0
1516,6179,0
1516,15888,0
1517,14708,0
1519,4420,0
1519,7106,0
1526,13573,0
1526,21681,0
1527,18915,0
1529,19420,0
1530,13402,0
1537,8187,0
1542,19508,0
1543,8473,0
1543,14164,0
1543,16633,0
1545,1653,0
1546,13186,0
1550,3616,0
1552,4953,0
1559,8597,0
1560,10611,0
1565,21416,0
1567,3737,0
1567,11278,0
1567,11598,0
1568,8255,0
1569,6954,0
1573,6651,0
1579,1986,0
1581,22308,0
1584,4847,0
1584,6300,0
1584,15996,0
1588,14896,0
1589,4315,0
1592,10898,0
1592,11815,0
1601,6732,0
1601,16519,0
1604,6554,0
1605,17922,0
1607,7086,0
1607,20009,0
1607,21879,0
1610,3588,0
1614,18828,0
1616,12051,0
1617,12334,0
1619,8503,0
1621,9510,0
1621,17655,0
1622,10763,0
1622,17768,0
1622,21769,0
1624,9538,0
1630,12986,0
1631,22472,0
1633,19173,0
1637,2542,0
1638,22213,0
1641,16025,0
1645,5165,0
1645,8920,0
1645,13949,0
1648,16291,0
1649,3832,0
1649,5730,0
1649,10242,0
1655,5138,0
1656,22473,0
1661,16150,0
1665,5342,0
1665,12502,0
1665,14526,0
1670,14843,0
1670,18680,0
1670,22170,0
1673,5871,0
1673,11817,0
1673,16230,0
1674,17460,0
1676,19818,0
1680,22000,0
1684,1953,0
1686,19423,0
1690,2140,0
1690,10405,0
1690,22499,0
1693,12965,0
1694,2871,0
1694,6162,0
1694,20061,0
1697,9648,0
1697,15847,0
1697,16049,0
1698,14062,0
1700,11711,0
1702,6245,0
1705,5346,0
1706,3974,0
1711,4233,0
1714,5498,0
1715,2126,0
1716,7318,0
1716,13371,0
1716,19653,0
1720,11629,0
1726,16747,0
1726,21910,0
1733,6054,0
1738,7270,0
1740,12671,0
1741,10839,0
1741,21539,0
1751,15745,0
1752,4064,0
1752,13756,0
1752,14859,0
1753,3679,0
1753,5227,0
1753,16682,0
1762,9200,0
1763,6882,0
1763,20484,0
1765,17187,0
1765,21963,0
1765,22532,0
1766,5520,0
1768,18824,0
1772,15852,0
1775,9751,0
1775,14900,0
1775,17360,0
1776,14224,0
1778,16950,0
1779,4168,0
1784,10997,0
1788,9248,0
1790,11555,0
1791,22578,0
1794,2237,0
1794,3240,0
1794,3272,0
1795,21277,0
1796,21611,0
1798,8446,0
1799,10702,0
1800,5386,0
1800,6494,0
1800,16249,0
1804,17944,0
1805,22155,0
1811,3152,0
1814,2595,0
1814,7590,0
1814,18335,0
1815,10765,0
1816,16673,0
1818,4533,0
1821,12511,0
1822,5559,0
1822,6572,0
1822,8534,0
1824,9976,0
1825,4032,0
1829,15080,0
1831,13148,0
1835,2707,0
1840,4403,0
1840,20589,0
1840,22595,0
1843,13857,0
1845,10905,0
1845,15607,0
1845,19012,0
1853,17916,0
1855,22503,0
1857,11907,0
1860,17595,0
1863,3196,0
1863,4206,0
1866,19583,0
1867,7693,0
1868,8467,0
1868,16705,0
1868,16967,0
1870,16545,0
1872,5472,0
1873,17157,0
1874,6542,0
1879,14295,0
1880,7818,0
1880,8294,0
1880,22492,0
1884,5412,0
1886,18886,0
1887,4928,0
1891,10960,0
1892,9416,0
1893,4384,0
1893,11732,0
1893,11838,0
1894,20577,0
1896,21154,0
1898,3286,0
1899,11780,0
1901,7052,0
1906,3033,0
1912,5637,0
1918,4331,0
1919,8678,0
1921,9273,0
1923,15770,0
1924,14120,0
1927,4325,0
1928,3081,0
1928,6297,0
1928,11980,0
1930,16013,0
1930,19878,0
1930,21735,0
1931,5334,0
1931,5854,0
1931,8470,0
1935,6126,0
1939,8967,0
1940,5130,0
1940,8876,0
1940,12530,0
1941,17672,0
1944,22072,0
1945,17236,0
1951,13955,0
1954,3043,0
1954,7711,0
1955,17610,0
1960,11909,0
1962,2931,0
1964,21195,0
1967,4267,0
1973,6067,0
1981,3325,0
1989,2572,0
1990,20174,0
1994,2381,0
1994,12017,0
1994,17512,0
1996,8797,0
1999,4793,0
1999,19518,0
2000,22563,0
2001,13164,0
2002,14796,0
2014,18692,0
2015,20633,0
2017,8637,0
2018,4127,0
2025,5663,0
2032,8121,0
2034,9128,0
2034,15631,0
2034,19272,0
2035,13427,0
2036,9564,0
2038,15082,0
2039,19362,0
2041,2224,0
2045,8980,0
2046,11539,0
2047,7663,0
2048,14419,0
2049,18683,0
2050,7642,0
2057,18353,0
2058,14943,0
2060,13182,0
2062,11677,0
2066,19368,0
2069,2143,0
2069,20673,0
2070,9660,0
2070,22193,0
2072,13065,0
2073,8161,0
2076,19702,0
2081,5169,0
2081,11342,0
2088,21421,0
2097,13464,0
2098,16981,0
2099,18216,0
2101,4695,0
2101,15774,0
2101,21789,0
2102,21309,0
2105,4588,0
2106,15502,0
2107,4125,0
2109,13913,0
2110,2687,0
2110,19007,0
2110,21952,0
2113,9517,0
2114,5364,0
2115,9723,0
2116,3690,0
2119,11513,0
2120,6148,0
2120,8287,0
2120,19131,0
2125,14225,0
2134,17521,0
2135,8332,0
2139,4988,0
2140,10405,0
2140,22499,0
2143,20673,0
2147,9305,0
2147,15855,0
2147,16852,0
2148,9379,0
2151,9883,0
2151,16588,0
2151,20624,0
2153,14811,0
2155,18403,0
2157,22424,0
2159,8307,0
2159,9678,0
2159,11171,0
2161,13991,0
2163,19891,0
2164,6500,0
2164,10029,0
2164,17948,0
2166,21957,0
2171,7862,0
2171,18329,0
2172,14738,0
2173,9498,0
2177,3613,0
2177,17987,0
2177,21672,0
2178,18431,0
2179,3368,0
2182,7491,0
2182,9100,0
2182,9459,0
2185,6560,0
2185,20967,0
2187,10507,0
2187,12372,0
2187,22281,0
2188,18664,0
2189,12229,0
2193,14498,0
2203,10085,0
2206,17604,0
2208,6397,0
2208,9996,0
2208,15204,0
2213,13463,0
2213,20075,0
2214,3069,0
2214,4686,0
2214,7087,0
2218,18045,0
2221,14550,0
2223,17544,0
2225,11439,0
2227,9576,0
2228,15896,0
2232,3404,0
2233,12098,0
2234,13047,0
2236,4376,0
2237,3240,0
2237,3272,0
2240,6223,0
2240,13910,0
2240,18563,0
2244,21576,0
2248,11296,0
2248,16994,0
2248,19206,0
2250,11484,0
2251,10799,0
2253,11286,0
2255,2515,0
2256,14636,0
2257,11412,0
2258,4488,0
2269,5147,0
2269,6695,0
2269,16900,0
2275,15884,0
2277,8659,0
2279,3862,0
2281,3487,0
2282,5990,0
2284,11741,0
2293,7823,0
2294,12829,0
2296,14661,0
2298,17707,0
2298,19309,0
2298,22604,0
2305,16832,0
2308,6679,0
2308,10769,0
2308,21271,0
2309,2959,0
2309,4289,0
2309,4496,0
2310,8589,0
2310,13848,0
2310,18805,0
2312,5022,0
2312,18388,0
2312,20135,0
2315,8120,0
2316,11053,0
2316,11601,0
2318,10275,0
2318,10860,0
2318,19497,0
2320,19079,0
2323,18597,0
2327,6295,0
2327,9747,0
2327,11505,0
2329,6487,0
2336,21322,0
2338,17618,0
2340,18705,0
2341,20139,0
2346,22520,0
2350,9625,0
2354,12008,0
2354,19922,0
2355,6065,0
2359,16753,0
2361,8417,0
2362,5788,0
2363,3294,0
2365,19374,0
2370,7908,0
2376,4916,0
2378,11044,0
2381,12017,0
2381,17512,0
2390,22557,0
2395,19584,0
2396,6217,0
2398,9810,0
2399,8786,0
2400,12076,0
2400,20441,0
2401,10869,0
2404,7110,0
2407,5635,0
2410,12132,0
2411,7826,0
2413,11623,0
2414,7852,0
2417,15288,0
2419,6845,0
2419,10078,0
2420,3219,0
2421,8934,0
2422,6553,0
2424,2684,0
2424,14199,0
2424,16653,0
2426,17232,0
2428,11254,0
2428,16092,0
2428,19366,0
2429,4508,0
2434,7312,0
2434,15659,0
2435,17198,0
2436,3414,0
2438,8129,0
2440,22466,0
2441,5248,0
2443,13957,0
2444,7809,0
2446,22094,0
2447,2623,0
2447,2932,0
2448,10011,0
2451,20767,0
2452,7982,0
2454,4223,0
2454,20275,0
2454,20425,0
2458,19106,0
2461,15156,0
2464,3819,0
2467,18326,0
2468,20506,0
2472,9422,0
2472,14400,0
2472,22011,0
2482,7186,0
2482,12464,0
2482,17735,0
2483,13620,0
2483,16159,0
2483,21023,0
2484,20762,0
2489,12389,0
2490,7670,0
2491,14377,0
2496,2701,0
2501,9892,0
2505,6464,0
2508,19582,0
2510,21891,0
2511,8736,0
2511,10099,0
2511,18174,0
2513,15934,0
2513,21604,0
2513,22024,0
2517,10380,0
2517,13336,0
2517,13747,0
2523,15679,0
2525,15820,0
2526,11915,0
2526,18653,0
2527,22229,0
2528,4197,0
2528,17383,0
2530,14030,0
2533,6643,0
2534,20773,0
2535,17422,0
2538,7855,0
2538,15417,0
2538,20615,0
2544,11059,0
2548,9835,0
2554,22314,0
2555,9701,0
2556,19821,0
2557,8524,0
2559,18092,0
2560,12391,0
2560,15060,0
2560,16526,0
2565,10781,0
2567,19562,0
2570,19869,0
2571,10439,0
2574,13367,0
2576,6522,0
2577,9229,0
2578,13527,0
2579,12601,0
2582,10192,0
2586,4836,0
2595,7590,0
2595,18335,0
2597,13265,0
2602,13456,0
2602,20597,0
2605,13113,0
2608,7933,0
2609,3397,0
2609,8721,0
2609,16883,0
2610,9351,0
2611,6441,0
2612,16686,0
2616,14292,0
2619,17833,0
2619,17917,0
2619,19154,0
2622,18887,0
2623,2932,0
2629,11806,0
2629,19053,0
2629,20347,0
2630,15682,0
2630,18850,0
2634,5844,0
2634,9315,0
2634,19781,0
2635,18810,0
2639,7745,0
2639,11032,0
2642,12760,0
2642,14240,0
2643,6330,0
2643,19322,0
2643,20270,0
2644,16778,0
2648,17725,0
2650,5572,0
2652,9342,0
2652,15096,0
2652,16779,0
2653,11791,0
2655,4725,0
2655,18716,0
2656,8207,0
2658,3173,0
2658,12786,0
2663,3365,0
2663,18912,0
2665,4415,0
2666,14869,0
2667,11831,0
2668,16575,0
2669,22427,0
2670,3249,0
2670,4459,0
2670,13588,0
2672,5768,0
2672,17576,0
2672,22547,0
2673,16069,0
2674,16021,0
2674,19207,0
2674,21693,0
2675,20160,0
2679,13333,0
2680,22389,0
2681,4143,0
2682,13243,0
2683,8226,0
2684,14199,0
2684,16653,0
2687,19007,0
2687,21952,0
2705,11699,0
2706,13764,0
2706,13810,0
2706,19515,0
2711,3640,0
2712,11013,0
2712,11067,0
2715,5655,0
2716,10592,0
2719,11868,0
2720,14570,0
2721,6949,0
2726,12463,0
2727,5856,0
2731,21407,0
2733,15396,0
2735,16136,0
2749,5210,0
2749,19098,0
2749,22119,0
2752,6220,0
2753,10773,0
2764,13179,0
2765,3264,0
2766,18514,0
2767,13905,0
2772,5470,0
2772,7463,0
2775,5493,0
2776,11653,0
2776,15991,0
2776,21841,0
2779,6734,0
2784,20571,0
2785,10333,0
2788,9165,0
2788,13101,0
2788,16337,0
2789,19897,0
2791,7789,0
2793,11912,0
2798,9431,0
2799,3891,0
2801,11979,0
2804,4525,0
2805,12753,0
2806,4433,0
2807,14883,0
2813,6020,0
2814,6443,0
2814,9418,0
2814,17810,0
2815,7144,0
2817,20936,0
2818,21950,0
2820,5344,0
2821,16858,0
2822,14639,0
2824,16966,0
2825,6887,0
2826,3079,0
2828,16534,0
2856,11000,0
2865,9935,0
2865,14420,0
2865,21807,0
2870,10708,0
2871,6162,0
2871,20061,0
2881,9595,0
2882,13864,0
2885,6146,0
2887,3769,0
2891,19455,0
2897,16530,0
2902,6150,0
2907,3829,0
2907,14046,0
2908,17476,0
2911,19826,0
2916,14312,0
2916,16655,0
2916,20785,0
2918,16244,0
2920,4302,0
2935,18621,0
2937,5141,0
2937,10925,0
2938,14337,0
2939,9113,0
2941,13177,0
2942,7643,0
2948,4081,0
2948,9845,0
2950,20307,0
2950,21723,0
2951,12770,0
2952,20407,0
2954,13037,0
2956,11002,0
2959,4289,0
2959,4496,0
2962,8948,0
2966,11291,0
2969,17825,0
2970,5128,0
2970,5209,0
2971,5414,0
2974,6000,0
2978,13495,0
2983,3279,0
2984,16458,0
2984,21631,0
2984,21783,0
2988,12975,0
2990,7510,0
2991,8908,0
2992,12715,0
2992,14454,0
2993,13092,0
2994,10454,0
2994,11788,0
2994,20647,0
2996,9608,0
2999,15245,0
3008,13285,0
3009,8911,0
3010,11440,0
3010,17623,0
3010,21837,0
3013,22405,0
3014,10585,0
3017,20875,0
3020,13997,0
3022,21022,0
3025,6512,0
3026,10668,0
3026,20228,0
3027,18760,0
3029,17518,0
3030,7891,0
3031,17715,0
3036,11957,0
3042,21013,0
3043,7711,0
3047,5292,0
3047,14560,0
3048,13739,0
3053,19254,0
3054,19372,0
3061,8474,0
3061,17191,0
3061,22516,0
3064,12864,0
3065,21820,0
3067,7470,0
3069,4686,0
3069,7087,0
3070,15721,0
3074,13796,0
3077,18452,0
3081,6297,0
3081,11980,0
3083,20042,0
3084,9261,0
3086,9348,0
3086,13223,0
3086,20326,0
3087,11089,0
3087,12167,0
3094,20836,0
3095,5321,0
3097,14372,0
3100,15588,0
3105,22222,0
3108,10080,0
3110,4636,0
3112,5711,0
3113,15632,0
3115,7125,0
3117,9057,0
3123,18442,0
3124,8719,0
3126,16667,0
3131,6426,0
3131,12241,0
3133,8432,0
3134,19796,0
3137,6096,0
3137,8724,0
3137,9994,0
3144,7426,0
3145,7549,0
3150,13682,0
3150,21645,0
3151,9256,0
3151,15281,0
3154,12747,0
3154,13467,0
3154,22388,0
3156,16562,0
3158,9650,0
3159,20358,0
3169,21179,0
3173,12786,0
3174,6071,0
3175,18220,0
3176,4660,0
3179,22684,0
3180,3516,0
3183,16404,0
3184,19360,0
3185,14764,0
3186,7602,0
3187,17472,0
3191,9000,0
3194,17759,0
3194,22446,0
3195,9957,0
3196,4206,0
3200,16561,0
3205,19243,0
3207,3708,0
3207,11283,0
3207,19313,0
3209,12774,0
3209,17496,0
3209,17924,0
3211,3771,0
3211,11190,0
3211,21234,0
3213,15584,0
3220,19279,0
3225,9602,0
3225,13049,0
3225,13347,0
3231,20208,0
3232,10897,0
3232,14715,0
3232,14797,0
3233,4394,0
3235,21162,0
3236,16468,0
3239,3871,0
3239,4728,0
3239,8898,0
3240,3272,0
3249,4459,0
3249,13588,0
3251,11051,0
3253,21685,0
3255,4959,0
3255,22586,0
3256,18156,0
3257,12591,0
3259,8416,0
3260,5864,0
3261,4704,0
3265,11506,0
3266,12518,0
3267,3541,0
3267,5058,0
3267,15367,0
3269,10741,0
3277,4710,0
3277,18057,0
3293,6178,0
3293,9033,0
3293,17201,0
3296,12858,0
3297,9051,0
3297,15103,0
3297,19834,0
3300,7700,0
3301,20351,0
3303,6336,0
3303,11056,0
3303,18781,0
3306,4030,0
3307,4619,0
3309,5581,0
3309,9744,0
3309,12795,0
3312,21954,0
3316,13493,0
3320,12156,0
3322,9370,0
