# Individual GED Weight Training Log
# Epoch	Train_Loss	Val_Loss	Best_Val	Epochs_No_Improve
184	2.833928	3.916153	3.886113	1	
185	3.049995	4.169468	3.886113	2	
186	2.904464	3.904955	3.886113	3	
187	2.729846	4.061670	3.886113	4	
188	3.247901	4.006184	3.886113	5	
189	2.791178	3.913887	3.886113	6	
190	2.824847	4.277663	3.886113	7	
191	3.065800	4.195976	3.886113	8	
192	2.867272	3.900464	3.886113	9	
193	3.015094	4.165890	3.886113	10	
194	3.080861	3.952973	3.886113	11	
195	2.755744	4.007213	3.886113	12	
196	2.960259	4.427117	3.886113	13	
197	2.927043	3.853240	3.853240	0	*
198	2.677326	4.187444	3.853240	1	
199	3.083503	4.756610	3.853240	2	
200	2.843204	3.830585	3.830585	0	*
201	2.667831	3.914493	3.830585	1	
202	2.931985	4.048849	3.830585	2	
203	2.747329	3.799242	3.799242	0	*
204	2.685990	5.101529	3.799242	1	
205	2.948588	4.083881	3.799242	2	
206	2.620272	3.754606	3.754606	0	*
207	2.791703	4.080299	3.754606	1	
208	2.815171	3.871966	3.754606	2	
209	2.659250	3.878475	3.754606	3	
210	2.877503	3.841508	3.754606	4	
211	2.847847	3.788068	3.754606	5	
212	2.627194	3.882841	3.754606	6	
213	2.788127	4.042139	3.754606	7	
214	2.612572	3.698556	3.698556	0	*
215	2.564126	3.828770	3.698556	1	
216	2.759344	3.706762	3.698556	2	
217	2.589636	3.686519	3.686519	0	*
218	2.698416	4.071654	3.686519	1	
219	2.735076	3.615489	3.615489	0	*
220	2.554782	3.692253	3.615489	1	
221	2.678924	3.920822	3.615489	2	
222	2.704559	3.758084	3.615489	3	
223	2.482703	3.593515	3.593515	0	*
224	2.632004	3.800433	3.593515	1	
225	2.584089	3.643317	3.593515	2	
226	2.431488	3.859713	3.593515	3	
227	2.708757	3.763488	3.593515	4	
228	2.488010	3.480686	3.480686	0	*
229	2.487805	3.927951	3.480686	1	
230	2.615900	3.811291	3.480686	2	
231	2.443123	3.610926	3.480686	3	
232	2.572098	3.799743	3.480686	4	
233	2.594290	3.729585	3.480686	5	
234	2.424488	3.568544	3.480686	6	
235	2.596012	4.182515	3.480686	7	
236	2.442136	3.494547	3.480686	8	
237	2.307258	4.123265	3.480686	9	
238	2.704575	3.485956	3.480686	10	
239	2.340201	3.424841	3.424841	0	*
240	2.345093	3.786132	3.424841	1	
241	2.571292	3.616078	3.424841	2	
242	2.318792	3.542377	3.424841	3	
243	2.365135	3.698257	3.424841	4	
244	2.602968	3.499070	3.424841	5	
245	2.258693	3.457368	3.424841	6	
246	2.436074	3.941793	3.424841	7	
247	2.429515	3.318407	3.318407	0	*
248	2.217333	3.367072	3.318407	1	
249	2.446115	3.509917	3.318407	2	
250	2.272145	3.378263	3.318407	3	
251	2.226109	3.429432	3.318407	4	
252	2.459633	4.288956	3.318407	5	
253	2.348705	3.309060	3.309060	0	*
254	2.305763	3.463528	3.309060	1	
255	2.394998	3.838242	3.309060	2	
256	2.210777	3.352322	3.309060	3	
257	2.261066	3.545484	3.309060	4	
258	2.304650	3.296090	3.296090	0	*
259	2.139502	3.395006	3.296090	1	
260	2.282764	3.430652	3.296090	2	
261	2.303663	3.261159	3.261159	0	*
262	2.127337	3.463166	3.261159	1	
263	2.308101	4.201213	3.261159	2	
264	2.202582	3.246008	3.246008	0	*
265	2.173595	3.472874	3.246008	1	
266	2.329180	3.440560	3.246008	2	
267	2.110269	3.338092	3.246008	3	
268	2.194188	3.553992	3.246008	4	
269	2.267040	3.673914	3.246008	5	
270	2.105805	3.430426	3.246008	6	
271	2.269235	4.132148	3.246008	7	
272	2.256437	3.398716	3.246008	8	
273	2.082412	3.666915	3.246008	9	
274	2.290140	3.523086	3.246008	10	
275	2.163138	3.293694	3.246008	11	
276	2.037112	3.339265	3.246008	12	
277	2.297612	3.358229	3.246008	13	
278	2.090433	3.206158	3.206158	0	*
279	2.162381	3.403384	3.206158	1	
280	2.209826	3.406413	3.206158	2	
281	2.008274	3.309485	3.206158	3	
282	2.131193	3.548948	3.206158	4	
283	2.203531	3.330196	3.206158	5	
284	1.930273	3.262369	3.206158	6	
285	2.200227	3.304148	3.206158	7	
286	2.130802	3.251323	3.206158	8	
287	1.964429	3.286068	3.206158	9	
288	2.200345	3.455946	3.206158	10	
289	2.003006	3.206724	3.206158	11	
290	1.962335	3.339910	3.206158	12	
291	2.219280	3.283431	3.206158	13	
292	1.943189	3.307806	3.206158	14	
293	2.025061	3.786383	3.206158	15	
294	2.233631	3.561376	3.206158	16	
295	1.967288	3.258902	3.206158	17	
296	2.143553	3.406039	3.206158	18	
297	2.115423	3.212424	3.206158	19	
298	1.903055	3.552708	3.206158	20	
299	2.200943	3.291838	3.206158	21	
300	2.043170	3.199556	3.199556	0	*
301	1.917401	3.584317	3.199556	1	
302	2.135115	3.433231	3.199556	2	
303	1.922338	3.242009	3.199556	3	
304	1.946723	3.641484	3.199556	4	
305	2.088564	3.344379	3.199556	5	
306	1.871976	3.278350	3.199556	6	
307	2.005066	3.387071	3.199556	7	
308	2.055726	3.236243	3.199556	8	
309	1.832804	3.321435	3.199556	9	
310	2.041854	3.402290	3.199556	10	
311	1.981135	3.257982	3.199556	11	
312	1.810641	3.197698	3.197698	0	*
313	2.085402	3.916052	3.197698	1	
314	1.885066	3.224769	3.197698	2	
315	1.838210	3.235488	3.197698	3	
316	1.999485	3.397136	3.197698	4	
317	1.835158	3.270918	3.197698	5	
318	1.923622	3.748504	3.197698	6	
319	2.016144	3.252449	3.197698	7	
320	1.776002	3.177110	3.177110	0	*
321	2.145206	3.724003	3.177110	1	
322	1.984615	3.225541	3.177110	2	
323	1.782644	3.269931	3.177110	3	
324	2.081887	3.556108	3.177110	4	
325	1.929713	3.231769	3.177110	5	
326	1.793847	3.432229	3.177110	6	
327	2.066026	3.270945	3.177110	7	
328	1.815808	3.161827	3.161827	0	*
329	1.919664	3.964112	3.161827	1	
330	1.960035	3.502988	3.161827	2	
331	1.735033	3.297456	3.161827	3	
332	1.920202	3.415209	3.161827	4	
333	1.986525	3.260671	3.161827	5	
334	1.721970	3.450887	3.161827	6	
335	1.945880	3.585501	3.161827	7	
336	1.927000	3.137665	3.137665	0	*
337	1.749263	3.498944	3.137665	1	
338	1.975146	3.385771	3.137665	2	
339	1.841886	3.250430	3.137665	3	
340	1.833304	3.611396	3.137665	4	
341	1.961341	3.440881	3.137665	5	
342	1.736086	3.269582	3.137665	6	
343	1.881058	3.709644	3.137665	7	
344	1.919787	3.288700	3.137665	8	
345	1.673786	3.345107	3.137665	9	
346	1.857697	3.524464	3.137665	10	
347	1.859891	3.240610	3.137665	11	
348	1.706628	3.333567	3.137665	12	
349	1.814570	3.356716	3.137665	13	
350	1.844333	3.217176	3.137665	14	
351	1.698082	3.615819	3.137665	15	
352	1.931187	3.157674	3.137665	16	
353	1.639430	3.175473	3.137665	17	
354	1.768454	3.342808	3.137665	18	
355	1.959483	3.284302	3.137665	19	
356	1.670055	3.303036	3.137665	20	
357	1.801068	3.298014	3.137665	21	
358	1.767573	3.170957	3.137665	22	
359	1.589553	3.175814	3.137665	23	
360	1.790043	3.266137	3.137665	24	
361	1.740238	3.195246	3.137665	25	
362	1.631470	3.576571	3.137665	26	
363	1.865169	3.272773	3.137665	27	
364	1.698260	3.189883	3.137665	28	
365	1.695401	3.263446	3.137665	29	
366	1.948661	3.301444	3.137665	30	
367	1.626172	3.302033	3.137665	31	
368	1.753699	3.535146	3.137665	32	
369	1.825455	3.177696	3.137665	33	
370	1.594497	3.235887	3.137665	34	
371	1.735961	3.337791	3.137665	35	
372	1.743037	3.277918	3.137665	36	
373	1.565932	3.319805	3.137665	37	
374	1.758059	3.230096	3.137665	38	
375	1.659730	3.240558	3.137665	39	
376	1.586676	3.259023	3.137665	40	
377	1.877962	3.389278	3.137665	41	
378	1.618428	3.236098	3.137665	42	
379	1.615875	3.180547	3.137665	43	
380	1.759744	3.188825	3.137665	44	
381	1.560957	3.127065	3.127065	0	*
382	1.705121	3.217067	3.127065	1	
383	1.791409	3.521788	3.127065	2	
384	1.591800	3.508770	3.127065	3	
385	1.769579	3.274251	3.127065	4	
386	1.655991	3.137985	3.127065	5	
387	1.540531	3.116293	3.116293	0	*
388	1.805106	3.320911	3.116293	1	
389	1.594421	3.113096	3.113096	0	*
390	1.565920	3.195165	3.113096	1	
391	1.713083	3.206883	3.113096	2	
392	1.544975	3.121701	3.113096	3	
393	1.613203	3.604469	3.113096	4	
394	1.759251	3.171404	3.113096	5	
395	1.503800	3.187884	3.113096	6	
396	1.719898	3.260905	3.113096	7	
397	1.584790	3.185106	3.113096	8	
398	1.472491	3.298781	3.113096	9	
399	1.760327	3.378432	3.113096	10	
400	1.629802	3.070408	3.070408	0	*
401	1.514239	3.673792	3.070408	1	
402	1.722009	3.346941	3.070408	2	
403	1.543049	3.198547	3.070408	3	
404	1.534894	3.380871	3.070408	4	
405	1.700220	3.130853	3.070408	5	
406	1.439271	3.165846	3.070408	6	
407	1.619031	3.250095	3.070408	7	
408	1.647502	3.354884	3.070408	8	
409	1.458294	3.138559	3.070408	9	
410	1.631174	3.110570	3.070408	10	
411	1.569179	3.127195	3.070408	11	
412	1.454124	3.333682	3.070408	12	
413	1.681743	3.475033	3.070408	13	
414	1.530875	3.168895	3.070408	14	
415	1.530662	3.255513	3.070408	15	
416	1.670073	3.195102	3.070408	16	
417	1.462076	3.179626	3.070408	17	
418	1.512318	3.252715	3.070408	18	
419	1.613128	3.248708	3.070408	19	
420	1.398862	3.224453	3.070408	20	
421	1.536962	3.638041	3.070408	21	
422	1.672590	3.148308	3.070408	22	
423	1.428954	3.221486	3.070408	23	
424	1.603675	3.196953	3.070408	24	
425	1.469583	3.122630	3.070408	25	
426	1.423682	3.399455	3.070408	26	
427	1.672909	3.581951	3.070408	27	
428	1.519447	3.102921	3.070408	28	
429	1.501360	3.382809	3.070408	29	
430	1.681925	3.189289	3.070408	30	
431	1.389848	3.092227	3.070408	31	
432	1.588157	3.510013	3.070408	32	
433	1.567342	3.081640	3.070408	33	
434	1.339934	3.221080	3.070408	34	
435	1.608495	3.819968	3.070408	35	
436	1.543828	3.093786	3.070408	36	
437	1.380338	3.184513	3.070408	37	
438	1.692665	3.384513	3.070408	38	
439	1.451158	3.138073	3.070408	39	
440	1.414880	3.203024	3.070408	40	
441	1.615269	3.211702	3.070408	41	
442	1.383255	3.095328	3.070408	42	
443	1.432562	3.446889	3.070408	43	
444	1.563773	3.020705	3.020705	0	*
445	1.345666	3.090216	3.020705	1	
446	1.551351	3.069457	3.020705	2	
447	1.505803	3.118582	3.020705	3	
448	1.381720	3.365130	3.020705	4	
449	1.508891	3.110690	3.020705	5	
450	1.403466	3.045086	3.020705	6	
451	1.378762	3.270199	3.020705	7	
452	1.552317	3.373768	3.020705	8	
453	1.383669	3.141212	3.020705	9	
454	1.408005	3.121793	3.020705	10	
455	1.529817	3.070361	3.020705	11	
456	1.316261	3.130256	3.020705	12	
457	1.474251	3.544423	3.020705	13	
458	1.464420	3.067954	3.020705	14	
459	1.297261	3.302315	3.020705	15	
460	1.531182	3.172650	3.020705	16	
461	1.419683	3.130745	3.020705	17	
462	1.330372	3.171419	3.020705	18	
463	1.551355	3.120266	3.020705	19	
464	1.366265	3.071096	3.020705	20	
465	1.321910	3.338573	3.020705	21	
466	1.601259	3.270341	3.020705	22	
467	1.322927	3.019301	3.019301	0	*
468	1.394033	3.368898	3.019301	1	
469	1.529618	3.060943	3.019301	2	
470	1.281941	3.021802	3.019301	3	
471	1.385437	3.139432	3.019301	4	
472	1.419578	2.993556	2.993556	0	*
473	1.257590	3.119696	2.993556	1	
474	1.446555	3.324253	2.993556	2	
475	1.372134	3.021813	2.993556	3	
476	1.293556	3.178242	2.993556	4	
477	1.454584	3.097605	2.993556	5	
478	1.313714	3.022693	2.993556	6	
479	1.361579	3.094153	2.993556	7	
480	1.443648	3.085080	2.993556	8	
481	1.255066	2.950719	2.950719	0	*
482	1.390689	3.194311	2.950719	1	
483	1.437704	3.158656	2.950719	2	
484	1.251237	3.015685	2.950719	3	
485	1.395837	3.119738	2.950719	4	
486	1.329935	3.039564	2.950719	5	
487	1.225061	3.159606	2.950719	6	
488	1.456096	3.957996	2.950719	7	
489	1.400057	2.950479	2.950479	0	*
490	1.271445	3.164417	2.950479	1	
491	1.543493	3.184624	2.950479	2	
492	1.249682	3.029929	2.950479	3	
493	1.323148	3.125372	2.950479	4	
494	1.452786	2.988426	2.950479	5	
495	1.215680	2.970480	2.950479	6	
496	1.315580	3.104712	2.950479	7	
497	1.306142	2.931866	2.931866	0	*
498	1.173339	2.971684	2.931866	1	
499	1.390321	3.257791	2.931866	2	
500	1.281472	3.021655	2.931866	3	
501	1.216797	3.083157	2.931866	4	
502	1.350439	3.192846	2.931866	5	
503	1.258849	2.944821	2.931866	6	
504	1.240163	3.136137	2.931866	7	
505	1.380393	2.851678	2.851678	0	*
506	1.186125	3.028815	2.851678	1	
507	1.307507	3.416029	2.851678	2	
508	1.311031	2.894441	2.851678	3	
509	1.173379	3.039975	2.851678	4	
510	1.328061	3.181682	2.851678	5	
511	1.302594	2.963945	2.851678	6	
512	1.156487	3.023659	2.851678	7	
513	1.371606	3.511772	2.851678	8	
514	1.217804	2.996162	2.851678	9	
515	1.203130	3.421472	2.851678	10	
516	1.381638	3.068974	2.851678	11	
517	1.142059	3.017865	2.851678	12	
518	1.211294	3.503962	2.851678	13	
519	1.379487	2.987676	2.851678	14	
520	1.130753	3.031082	2.851678	15	
521	1.252742	3.329285	2.851678	16	
522	1.321734	3.060297	2.851678	17	
523	1.122932	3.061123	2.851678	18	
524	1.325394	3.225914	2.851678	19	
525	1.256064	3.041041	2.851678	20	
526	1.153166	3.042101	2.851678	21	
527	1.271282	3.317915	2.851678	22	
528	1.157357	3.150235	2.851678	23	
529	1.189912	3.347366	2.851678	24	
530	1.358288	3.090941	2.851678	25	
531	1.093634	2.959327	2.851678	26	
532	1.190792	3.494612	2.851678	27	
533	1.359241	3.026621	2.851678	28	
534	1.158549	2.990793	2.851678	29	
535	1.302802	3.189928	2.851678	30	
536	1.234526	2.970128	2.851678	31	
537	1.125412	3.025373	2.851678	32	
538	1.367341	3.202705	2.851678	33	
539	1.187367	2.981296	2.851678	34	
540	1.162715	3.029286	2.851678	35	
541	1.347591	3.056548	2.851678	36	
542	1.121293	2.947428	2.851678	37	
543	1.204135	3.320572	2.851678	38	
544	1.263026	3.057668	2.851678	39	
545	1.118675	2.951720	2.851678	40	
546	1.205730	3.047143	2.851678	41	
547	1.237459	2.851023	2.851023	0	*
548	1.067965	3.028034	2.851023	1	
549	1.256438	3.105850	2.851023	2	
550	1.156304	3.005477	2.851023	3	
551	1.081521	3.057238	2.851023	4	
552	1.248493	3.077664	2.851023	5	
553	1.150926	3.051300	2.851023	6	
554	1.151259	3.137852	2.851023	7	
555	1.348500	3.072239	2.851023	8	
556	1.043438	3.029799	2.851023	9	
557	1.157825	3.397995	2.851023	10	
558	1.206836	2.953586	2.851023	11	
559	1.032536	3.196206	2.851023	12	
560	1.264477	3.064903	2.851023	13	
561	1.147179	3.093411	2.851023	14	
562	1.057480	3.446128	2.851023	15	
563	1.256500	3.037077	2.851023	16	
564	1.121008	2.989944	2.851023	17	
565	1.115874	3.153765	2.851023	18	
566	1.270109	3.329378	2.851023	19	
567	1.123351	2.902036	2.851023	20	
568	1.138442	3.196359	2.851023	21	
569	1.208901	3.082872	2.851023	22	
570	1.039104	3.303928	2.851023	23	
571	1.194675	3.406550	2.851023	24	
572	1.226913	2.991836	2.851023	25	
573	1.027044	3.188688	2.851023	26	
574	1.197456	3.107980	2.851023	27	
575	1.127524	3.027698	2.851023	28	
576	1.138420	3.297190	2.851023	29	
577	1.273213	3.158514	2.851023	30	
578	1.074849	3.107864	2.851023	31	
579	1.121999	3.095909	2.851023	32	
580	1.238639	3.018075	2.851023	33	
581	1.010944	3.057961	2.851023	34	
582	1.132825	3.247418	2.851023	35	
583	1.181110	3.010603	2.851023	36	
584	1.016158	3.034178	2.851023	37	
585	1.140193	3.212331	2.851023	38	
586	1.084851	2.944308	2.851023	39	
587	1.012243	3.126485	2.851023	40	
588	1.194289	3.161745	2.851023	41	
589	1.043097	2.971674	2.851023	42	
590	1.028762	3.206723	2.851023	43	
591	1.182471	3.120925	2.851023	44	
592	1.044567	2.970825	2.851023	45	
593	1.053256	3.314599	2.851023	46	
594	1.222637	3.100860	2.851023	47	
595	0.995176	3.064911	2.851023	48	
596	1.116784	3.080863	2.851023	49	
597	1.112591	3.056592	2.851023	50	
598	1.008116	3.063348	2.851023	51	
599	1.181908	3.281790	2.851023	52	
600	1.068854	3.018608	2.851023	53	
601	0.998857	3.030280	2.851023	54	
602	1.212673	3.072259	2.851023	55	
603	1.010150	2.988565	2.851023	56	
604	1.066090	3.189763	2.851023	57	
605	1.220809	3.066806	2.851023	58	
606	0.983826	3.046091	2.851023	59	
607	1.072947	3.530230	2.851023	60	
608	1.117738	3.079993	2.851023	61	
609	0.936423	3.139294	2.851023	62	
610	1.140664	3.154398	2.851023	63	
611	1.159849	3.110784	2.851023	64	
612	0.987049	3.088404	2.851023	65	
613	1.221706	3.149524	2.851023	66	
614	0.983116	2.989585	2.851023	67	
615	1.022554	3.331795	2.851023	68	
616	1.299794	3.108303	2.851023	69	
617	0.967115	2.976707	2.851023	70	
618	1.054277	3.120392	2.851023	71	
619	1.203783	3.125894	2.851023	72	
620	0.961379	3.139516	2.851023	73	
621	1.096536	3.092721	2.851023	74	
622	1.094139	3.053178	2.851023	75	
623	0.980690	3.117902	2.851023	76	
624	1.113618	3.170959	2.851023	77	
625	1.045576	3.004814	2.851023	78	
626	0.944672	3.059444	2.851023	79	
627	1.154013	3.051009	2.851023	80	
628	0.981944	3.037014	2.851023	81	
629	0.990855	3.131892	2.851023	82	
630	1.128852	3.090544	2.851023	83	
631	0.919909	3.141910	2.851023	84	
632	1.062899	3.109393	2.851023	85	
633	1.157512	2.992834	2.851023	86	
634	0.951742	3.110777	2.851023	87	
635	1.075715	3.566885	2.851023	88	
636	1.056569	2.996926	2.851023	89	
637	0.916674	3.090293	2.851023	90	
638	1.112154	3.021993	2.851023	91	
639	0.952011	3.003766	2.851023	92	
640	0.934844	3.138900	2.851023	93	
641	1.122760	3.188956	2.851023	94	
642	0.933050	2.999626	2.851023	95	
643	1.054845	3.212845	2.851023	96	
644	1.115804	3.038609	2.851023	97	
645	0.893358	3.125851	2.851023	98	
646	1.040589	3.287302	2.851023	99	
647	1.037946	3.155625	2.851023	100	
